durationOfSession,steps,device,city,country,platform,current_filters,impressions,priceMean,hotel Facilities,interaction item image,search for poi,filter selection,interaction item info,search for destination,interaction item rating,change of sort order,interaction item deals,search for item,target
0.0,1,mobile,Dublin, Ireland,IE,0,25,79,878,0,0,0,0,0,0,0,0,0,1
1678.0,2,mobile,Nantou City, Taiwan,TW,0,25,86,1390,0,0,0,0,0,0,0,0,0,1
0.0,1,mobile,Kullu, India,IN,0,25,17,501,0,0,0,0,0,0,0,0,0,1
0.0,1,desktop,Towson, USA,US,0,0,0,0,0,0,0,0,1,0,0,0,0,0
82.0,4,desktop,Seville, Spain,FR,1,0,0,0,2,0,1,0,1,0,0,0,0,0
443.0,15,desktop,Lillehammer, Norway,NO,0,13,116,453,0,0,0,0,2,12,0,0,0,1
126.0,7,mobile,Brecon, United Kingdom,UK,0,25,96,563,4,0,0,1,0,0,0,1,0,1
48.0,7,tablet,Altea, Spain,ES,2,15,445,285,0,0,6,0,0,0,0,0,0,1
0.0,1,desktop,Cologne, Germany,DE,0,25,72,833,0,0,0,0,0,0,0,0,0,1
8.0,2,desktop,Gravatal, Brazil,BR,0,12,52.5,326,0,0,0,0,1,0,0,0,0,1
36.0,5,desktop,Pointe-Claire, Canada,CA,0,25,92,1167,0,0,0,0,0,2,0,0,0,1
1358.0,31,mobile,Pigeon Forge, USA,US,0,25,139,1225,22,0,0,1,4,1,1,1,0,1
0.0,1,tablet,Rome, Italy,ES,0,25,89,961,0,0,0,0,0,0,0,0,0,1
0.0,1,mobile,Constanța, Romania,RO,0,25,41,776,0,0,0,0,0,0,0,0,0,1
124.0,5,mobile,Salvador Bahia, Brazil,BR,0,24,51.0,2484,2,0,0,0,0,0,0,0,1,1
39636.0,69,mobile,Dharamsala, India,IN,3,13,17,745,88,0,11,0,0,0,7,0,0,1
225.0,2,desktop,Bergen, Norway,NO,0,25,115,790,0,0,0,0,1,0,0,0,0,1
79.0,3,desktop,Legian, Indonesia,AU,0,25,62,1548,0,0,0,0,0,1,0,0,1,1
0.0,1,desktop,Madrid, Spain,ES,0,25,104,1220,0,0,0,0,0,0,0,0,0,1
416.0,122,desktop,Larnaca, Cyprus,UK,0,14,96.5,615,118,0,0,2,0,0,0,0,0,1
71.0,4,desktop,Madrid, Spain,ES,1,13,89,535,0,0,2,0,1,0,0,0,0,1
0.0,1,tablet,Pitlochry, United Kingdom,UK,0,25,103,879,0,0,0,0,0,0,0,0,0,1
0.0,1,mobile,Liverpool, United Kingdom,IE,0,25,96,1133,0,0,0,0,0,0,0,0,0,1
3764.0,21,mobile,Ipoh, Malaysia,MY,0,25,33,1064,17,0,0,0,2,0,0,1,0,1
1220.0,17,desktop,Pucallpa, Peru,PE,4,3,29,745,0,0,9,0,2,3,0,0,0,1
37.0,2,tablet,Wilmington, USA,US,0,24,132.5,1092,0,0,0,0,0,0,0,0,0,1
214.0,3,mobile,London, United Kingdom,UK,0,25,314,1097,0,0,0,0,0,0,0,0,1,1
418.0,112,mobile,Praia do Forte, Brazil,BR,0,24,47.0,1836,108,0,0,0,0,0,0,0,2,1
0.0,1,tablet,Scarborough, United Kingdom,UK,0,25,67,943,0,0,0,0,0,0,0,0,0,1
73.0,6,desktop,Limburg an der Lahn, Germany,DE,1,17,95,448,0,0,1,0,1,0,2,0,0,1
0.0,1,tablet,Belgrade, Serbia,GR,0,25,77,1220,0,0,0,0,0,0,0,0,0,1
144.0,3,mobile,Zacatecas, Mexico,MX,0,5,44,21,0,0,0,0,0,0,0,0,0,1
232.0,5,mobile,Campo Grande, Brazil,BR,1,25,22,539,0,0,1,0,1,0,2,0,0,1
54.0,2,mobile,Ivailovgrad, Bulgaria,BG,0,3,21,47,0,0,0,0,1,0,0,0,0,1
0.0,1,mobile,Skopje, Republic of Macedonia,BG,0,15,14,255,0,0,0,0,0,0,0,0,0,1
90.0,5,mobile,Ubatuba, Brazil,BR,0,24,56.5,848,4,0,0,0,0,0,0,0,0,1
490.0,2,desktop,Singapore, Singapore,AU,0,25,194,756,0,0,0,0,0,0,0,0,0,1
386.0,33,mobile,Zurich, Switzerland,IL,3,25,189,1502,24,0,5,0,1,0,2,0,0,1
0.0,1,desktop,Mexicali, Mexico,MX,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,1,desktop,St Ives, United Kingdom,UK,0,19,101,635,0,0,0,0,0,0,0,0,0,1
24.0,4,mobile,Umhlanga, South Africa,ZA,1,25,58,839,0,0,1,0,0,0,2,0,0,1
0.0,1,desktop,San Jerónimo, Colombia,CO,0,17,50,169,0,0,0,0,0,0,0,0,0,1
30.0,30,mobile,Galveston, USA,US,0,0,0,0,28,0,0,1,0,1,0,0,0,0
458.0,56,mobile,Montréal, Canada,CA,1,25,93,949,48,0,1,1,0,0,2,3,0,1
29.0,5,mobile,Sunny Beach, Bulgaria,BG,0,24,33.0,723,4,0,0,0,0,0,0,0,0,1
1390.0,73,desktop,Guarapari, Brazil,BR,0,0,0,0,73,0,0,0,0,0,0,0,0,0
289.0,6,mobile,Itacaré, Brazil,BR,1,25,98,698,0,0,1,0,1,0,2,0,0,1
140.0,6,mobile,Turin, Italy,AU,1,25,92,730,0,0,2,0,1,0,2,0,0,1
407.0,29,mobile,Ağva, Turkey,TR,0,25,44,879,28,0,0,0,0,0,0,0,0,1
235.0,6,desktop,Las Vegas, USA,DE,0,25,70,1596,0,0,0,0,3,0,0,0,2,1
1052.0,34,mobile,Puducherry, India,IN,0,25,194,781,21,0,0,5,1,3,0,2,0,1
68.0,8,desktop,Guadalajara, Mexico,MX,0,25,60,1127,6,0,0,0,1,0,0,0,0,1
44.0,3,desktop,Las Vegas, USA,TW,0,25,72,1767,0,0,0,0,0,0,0,1,1,1
12.0,3,mobile,Vaala, Finland,FI,0,4,108.5,117,0,0,0,0,1,0,0,0,0,1
0.0,1,mobile,Sandusky, USA,US,0,25,57,1024,0,0,0,0,0,0,0,0,0,1
4520.0,175,mobile,Las Vegas, USA,US,1,25,159,4645,164,1,0,0,0,6,0,0,0,1
3473.0,33,desktop,São Paulo, Brazil,BR,0,25,27,566,31,0,0,0,0,0,0,0,0,1
7.0,3,desktop,Seoul, South Korea,KR,0,25,102,1115,2,0,0,0,0,0,0,0,0,1
53.0,2,mobile,Urayasu, Japan,JP,0,25,225,856,0,1,0,0,0,0,0,0,0,1
39.0,5,mobile,Bad Reichenhall, Germany,DE,1,19,99,702,0,0,1,0,0,0,3,0,0,1
566.0,40,desktop,New York, USA,US,8,25,122,2248,0,1,32,0,0,0,4,0,0,1
349.0,8,mobile,Guarujá, Brazil,BR,1,25,106,1323,0,0,1,0,1,0,2,0,0,1
257.0,6,desktop,Ubud, Indonesia,US,0,25,62,2202,2,0,0,0,1,1,0,0,0,1
4215.0,35,tablet,Karlovy Vary, Czech Republic,DE,1,25,140,3696,20,0,1,0,1,1,2,2,1,1
3127.0,53,desktop,Puerto Vallarta, Mexico,MX,0,25,198,1511,51,0,0,0,1,0,0,0,0,1
0.0,1,mobile,Naples, Italy,IT,0,25,90,1140,0,0,0,0,0,0,0,0,0,1
232.0,12,mobile,Yokohama, Japan,JP,1,6,136.0,100,7,0,2,0,0,0,1,0,0,1
363.0,12,mobile,Saarijärvi, Finland,FI,0,2,98.5,28,4,0,0,3,2,1,0,1,0,1
98.0,2,mobile,Grove City, USA,US,0,13,71,462,0,0,0,0,0,0,0,0,0,1
54.0,3,mobile,Iloilo City, Philippines,PH,0,25,36,697,0,0,0,0,0,0,0,0,0,1
0.0,1,mobile,Urayasu, Japan,JP,0,21,186,707,0,0,0,0,0,0,0,0,0,1
335.0,5,mobile,Petaling Jaya, Malaysia,MY,0,25,53,458,0,2,0,0,0,0,1,0,1,1
0.0,1,mobile,Bogotá, Colombia,CO,0,25,90,1060,0,0,0,0,0,0,0,0,0,1
123.0,2,mobile,Brasília, Brazil,BR,0,25,53,926,0,0,0,0,1,0,0,0,0,1
0.0,1,desktop,Melbourne, Australia,AU,0,25,129,1243,0,0,0,0,0,0,0,0,0,1
0.0,1,mobile,Ensenada, Mexico,MX,0,25,74,777,0,0,0,0,0,0,0,0,0,1
2135.0,11,mobile,Niterói, Brazil,BR,1,25,45,799,0,1,2,0,1,0,4,0,0,1
1614.0,170,desktop,Cozumel, Mexico,AR,1,25,283,1629,163,0,1,1,2,1,0,0,1,1
0.0,1,desktop,Indianapolis, USA,US,0,0,0,0,0,1,0,0,0,0,0,0,0,0
42.0,8,mobile,Velha Goa, India,IN,0,25,43,923,7,0,0,0,0,0,0,0,0,1
0.0,1,desktop,Osaka, Japan,JP,0,25,132,1007,0,0,0,0,0,0,0,0,0,1
221.0,3,tablet,Durban, South Africa,ZA,0,0,0,0,0,0,0,1,2,0,0,0,0,0
185.0,5,tablet,Oberhausen, Germany,DE,0,0,0,0,0,0,0,0,1,4,0,0,0,0
260.0,38,tablet,Varadero, Cuba,CA,0,25,118,1539,32,0,0,1,0,3,0,1,0,1
282.0,6,desktop,Tiruchirappalli, India,MY,0,25,22,623,4,0,0,0,0,0,0,0,0,1
3515.0,4,mobile,Östersund, Sweden,NO,0,11,115,947,0,0,0,0,1,0,0,0,0,1
71.0,2,mobile,McAllen, USA,US,0,25,66,950,0,0,0,0,1,0,0,0,0,1
192.0,34,desktop,Magdeburg, Germany,DE,0,25,77,964,32,0,0,0,1,0,0,0,0,1
0.0,1,tablet,Side, Turkey,RU,0,25,60,1520,0,0,0,0,0,0,0,0,0,1
0.0,2,mobile,Shizuoka, Japan,JP,0,0,0,0,2,0,0,0,0,0,0,0,0,0
110.0,11,mobile,Greensboro, USA,US,1,0,0,0,6,0,1,1,1,0,2,0,0,0
89.0,23,mobile,Aracaju, Brazil,BR,0,0,0,0,23,0,0,0,0,0,0,0,0,0
0.0,1,mobile,New York, USA,CH,0,25,128,1255,0,0,0,0,0,0,0,0,0,1
408.0,3,desktop,New Orleans, USA,US,0,25,350,2319,0,0,0,0,1,0,0,0,0,1
1058.0,43,mobile,Florence, Italy,IT,0,25,92,1332,41,0,0,0,0,0,0,0,0,1
188.0,10,desktop,Jacksonville, USA,US,0,14,103.5,512,6,0,0,2,0,0,0,0,0,1
0.0,1,mobile,Stockholm, Sweden,IT,0,25,103,1266,0,0,0,0,0,0,0,0,0,1
1556.0,40,tablet,Santa Marta, Colombia,CO,1,25,184,2096,25,0,1,4,1,2,0,1,3,1
292.0,47,tablet,Silver Spring, USA,US,0,18,78.5,1236,41,0,0,3,0,0,0,1,0,1
36.0,5,mobile,Sofia, Bulgaria,BG,0,25,62,1274,4,0,0,0,0,0,0,0,0,1
595.0,6,mobile,Osaka, Japan,JP,0,25,132,688,0,2,0,0,0,0,0,0,0,1
0.0,1,mobile,Kochi, India,IN,0,25,23,1004,0,0,0,0,0,0,0,0,0,1
0.0,1,mobile,Fukuoka, Japan,JP,0,25,105,1003,0,0,0,0,0,0,0,0,0,1
2464.0,8,mobile,St Petersburg, Russia,RU,0,14,54,3247,0,0,0,0,2,0,0,0,0,1
262.0,13,mobile,Bogor, Indonesia,ID,0,19,10,158,6,0,0,2,2,0,0,2,0,1
217.0,5,mobile,Mexico City, Mexico,MX,1,25,104,1287,0,2,1,1,0,0,0,0,0,1
486.0,3,desktop,Socorro, Colombia,CO,1,16,67.5,237,0,0,0,0,2,0,0,0,0,1
455.0,16,desktop,Amsterdam, Netherlands,NL,1,25,147,3086,3,0,1,1,1,0,2,0,0,1
53.0,15,mobile,Cayo Santa María, Cuba,US,0,17,135,637,14,0,0,0,0,0,0,0,0,1
1394.0,9,mobile,Udaipur, India,IN,0,25,65,947,8,0,0,0,0,0,0,0,0,1
0.0,1,desktop,Kuta, Indonesia,JP,0,25,66,1561,0,0,0,0,0,0,0,0,0,1
501.0,4,desktop,Shizuoka, Japan,JP,0,25,55,897,2,0,0,1,0,0,0,0,0,1
164.0,2,mobile,Recife, Brazil,BR,0,0,0,0,0,1,0,0,0,0,0,0,1,0
707.0,27,mobile,Urayasu, Japan,JP,1,25,260,916,13,0,1,2,0,0,2,2,0,1
346.0,15,desktop,Amsterdam, Netherlands,UK,1,25,160,1861,0,2,2,0,1,1,4,0,3,1
68.0,2,mobile,Toowoomba, Australia,AU,0,25,85,1013,0,0,0,0,1,0,0,0,0,1
15.0,2,mobile,Dubai, United Arab Emirates,FR,0,25,188,1446,0,0,0,1,0,0,0,0,0,1
55.0,2,mobile,San Antonio, USA,US,0,25,160,1379,0,0,0,0,1,0,0,0,0,1
189.0,4,mobile,St. Catharines, Canada,CA,0,24,79.0,1173,0,0,0,0,0,0,0,0,0,1
392.0,15,mobile,Rincón de Guayabitos, Mexico,MX,0,25,130,1207,13,0,0,0,0,0,0,0,0,1
0.0,1,mobile,Águas de São Pedro, Brazil,BR,0,11,55,193,0,0,0,0,0,0,0,0,0,1
68.0,2,desktop,Karawang, Indonesia,UK,0,25,26,768,0,0,0,0,0,0,0,0,1,1
64.0,2,mobile,Gatwick, United Kingdom,UK,0,25,79,990,0,0,0,0,1,0,0,0,0,1
225.0,3,mobile,Phoenix, USA,US,0,25,81,1329,0,0,0,0,0,0,0,1,0,1
72.0,2,mobile,Swindon, United Kingdom,UK,0,25,81,875,0,0,0,0,1,0,0,0,0,1
0.0,1,mobile,Melbourne, Australia,AU,0,25,133,1454,0,0,0,0,0,0,0,0,0,1
0.0,1,mobile,Nieuwpoort, Belgium,BE,0,25,85,1188,0,0,0,0,0,0,0,0,0,1
509.0,10,mobile,Salvador Bahia, Brazil,BR,0,25,101,850,6,0,0,0,1,0,0,0,0,1
0.0,1,desktop,Auckland, New Zealand,NZ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52.0,3,mobile,Şanlıurfa, Turkey,TR,0,17,36,563,0,1,0,0,0,0,0,0,0,1
59.0,25,mobile,Osaka, Japan,JP,0,0,0,0,23,1,0,1,0,0,0,0,0,0
4.0,3,mobile,Takatsuki, Japan,JP,1,0,0,0,0,0,1,0,0,0,2,0,0,0
0.0,1,mobile,Side, Turkey,RU,0,24,60.5,1488,0,0,0,0,0,0,0,0,0,1
10.0,5,desktop,Srinagar, India,IN,1,25,16,799,2,0,2,0,0,0,0,0,0,1
589.0,14,mobile,Singapore, Singapore,JP,5,25,210,1637,10,0,0,0,0,1,0,2,0,1
0.0,1,desktop,Sturbridge, USA,US,0,25,120,578,0,0,0,0,0,0,0,0,0,1
19.0,8,mobile,Schiermonnikoog, Netherlands,NL,1,11,92,340,4,0,1,0,0,0,2,0,0,1
-9663.0,2,desktop,Munich, Germany,DE,0,25,98,2112,25,0,0,0,1,0,0,0,0,1
5332.0,3,desktop,Medellín, Colombia,CO,0,25,46,2200,0,0,0,0,1,0,0,0,0,1
34.0,12,mobile,Kanazawa, Japan,JP,2,0,0,0,0,0,12,0,0,0,0,0,0,0
28.0,5,mobile,Verdun, France,FR,0,10,60.0,181,4,0,0,0,0,0,0,0,0,1
561.0,41,mobile,Yandina, Australia,AU,0,25,87,876,38,0,0,0,1,0,0,0,0,1
0.0,1,mobile,Salinópolis, Brazil,BR,0,15,36,188,0,0,0,0,0,0,0,0,0,1
3.0,3,mobile,Mazamitla, Mexico,MX,0,25,54,465,2,0,0,0,0,0,0,0,0,1
-6466.0,14,desktop,Hanover, USA,US,1,12,160.5,474,0,0,4,0,4,2,6,0,0,1
443.0,8,mobile,Merida, Mexico,MX,0,25,44,3074,4,0,0,0,0,0,0,0,0,1
0.0,1,desktop,Vagnhärad, Sweden,SE,0,6,130.5,171,0,0,0,0,0,0,0,0,0,1
30.0,2,mobile,Goderich, Canada,CA,0,12,92.5,303,0,0,0,0,0,0,0,0,1,1
38.0,4,mobile,Miami Beach, USA,US,0,25,139,1558,0,0,0,1,0,1,0,0,0,1
3352.0,37,desktop,Canela, Brazil,BR,1,9,139,2595,14,0,3,0,3,1,0,0,0,1
294.0,5,desktop,Ebina, Japan,JP,0,25,73,1441,0,0,0,0,1,0,0,0,1,1
0.0,1,mobile,Altaussee, Austria,AT,0,25,123,799,0,0,0,0,0,0,0,0,0,1
448.0,5,mobile,Las Vegas, USA,US,0,25,106,3185,0,0,0,0,2,1,0,0,0,1
313.0,58,desktop,Kuala Lumpur, Malaysia,IN,1,25,56,1300,0,0,49,0,1,0,6,0,0,1
308.0,7,desktop,Bayan Lepas, Malaysia,MY,1,25,47,392,0,0,2,0,0,0,4,0,0,1
43.0,2,desktop,Valencia, Spain,ES,0,25,73,1256,0,0,0,0,0,0,0,1,0,1
87.0,2,desktop,Honolulu, USA,NO,0,25,320,1623,0,0,0,0,1,0,0,0,0,1
75.0,2,desktop,Cambridge, Canada,CA,0,25,80,1166,0,0,0,0,1,0,0,0,0,1
0.0,1,mobile,São Sebastião, Brazil,BR,0,25,77,1021,0,0,0,0,0,0,0,0,0,1
0.0,1,mobile,Los Angeles, USA,JP,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3.0,2,mobile,Hat Yai, Thailand,MY,0,25,31,741,0,1,0,0,0,0,0,0,0,1
187.0,17,desktop,Marne-la-Vallée, France,FR,0,25,170,1083,15,0,0,0,0,0,0,1,0,1
158.0,4,mobile,Tokyo, Japan,JP,0,25,281,2357,0,1,0,0,0,0,0,0,0,1
3100.0,9,mobile,Chiang Mai, Thailand,TH,0,25,96,4258,4,0,0,0,0,0,0,0,0,1
0.0,1,tablet,Nuremberg, Germany,DE,0,25,150,1181,0,0,0,0,0,0,0,0,0,1
0.0,1,mobile,Swieradów-Zdrój, Poland,PL,0,25,47,792,0,0,0,0,0,0,0,0,0,1
0.0,1,tablet,Fujikawaguchiko, Japan,JP,0,25,135,799,0,0,0,0,0,0,0,0,0,1
244.0,6,mobile,Guardamar del Segura, Spain,ES,0,13,30,122,0,0,0,0,0,0,0,0,0,1
5707.0,73,mobile,Piedade, Brazil,BR,0,25,71,862,68,0,0,0,1,1,0,1,1,1
94.0,79,mobile,Huatulco, Mexico,MX,0,0,0,0,78,0,0,0,0,0,0,0,1,0
57.0,2,mobile,Osaka, Japan,JP,0,25,81,1054,0,0,0,0,0,0,0,0,0,1
0.0,1,mobile,Tepoztlán, Mexico,MX,0,10,151.5,261,0,0,0,0,0,0,0,0,0,1
11.0,2,mobile,Pharr, USA,US,0,25,56,897,0,0,0,0,0,0,0,1,0,1
0.0,1,desktop,Broadbeach, Australia,AU,0,25,113,1549,0,0,0,0,0,0,0,0,0,1
4.0,3,mobile,Beijing, China,TW,0,25,115,982,2,0,0,0,0,0,0,0,0,1
0.0,1,mobile,Ilhéus, Brazil,BR,0,25,36,508,0,0,0,0,0,0,0,0,0,1
41.0,6,desktop,Vladimir, Russia,RU,1,0,0,0,0,0,3,0,1,0,2,0,0,0
0.0,1,mobile,Focșani, Romania,IT,0,6,36.5,78,0,0,0,0,0,0,0,0,0,1
2791.0,110,desktop,Santa Cruz, Spain,ES,0,25,93,734,105,0,0,0,0,1,0,0,0,1
3311.0,48,tablet,Taupo, New Zealand,NZ,2,25,120,1853,41,0,3,1,1,0,0,0,0,1
0.0,1,tablet,Alicante, Spain,FR,0,25,50,1402,0,0,0,0,0,0,0,0,0,1
0.0,1,mobile,Gilgandra, Australia,AU,0,7,58,243,0,0,0,0,0,0,0,0,0,1
124.0,11,mobile,Bolzano, Italy,IT,1,25,125,1046,6,0,1,0,0,0,2,0,0,1
117.0,4,mobile,Kuala Lumpur, Malaysia,MY,1,25,44,176,0,0,1,0,0,0,1,0,0,1
0.0,1,mobile,Kirkby Lonsdale, United Kingdom,UK,1,6,143.5,126,0,0,0,0,0,0,0,0,0,1
87.0,7,mobile,Gaziantep, Turkey,TR,0,25,29,1153,5,0,0,1,0,0,0,0,0,1
57.0,7,desktop,The Hague, Netherlands,NL,1,25,107,1146,0,0,2,0,0,0,4,0,0,1
59.0,2,desktop,Glasgow, United Kingdom,UK,0,25,145,907,0,0,0,0,1,0,0,0,0,1
403.0,5,mobile,Pittsburgh, USA,US,1,25,66,703,0,0,1,0,1,0,2,0,0,1
475.0,9,desktop,Kusatsu, Japan,JP,7,25,155,559,0,0,7,0,0,1,0,0,0,1
643.0,32,mobile,Alimos, Greece,GR,1,25,27,379,22,0,2,0,2,0,5,0,0,1
45.0,2,mobile,Richmond, USA,US,0,12,53.0,456,0,0,0,1,0,0,0,0,0,1
0.0,1,mobile,Caldas Novas, Brazil,BR,0,25,36,1020,0,0,0,0,0,0,0,0,0,1
0.0,1,mobile,Bengaluru, India,IN,0,25,18,817,0,0,0,0,0,0,0,0,0,1
712.0,48,desktop,Miami Beach, USA,AR,0,25,139,1477,46,0,0,0,0,1,0,0,0,1
11.0,6,mobile,Perugia, Italy,IT,0,25,64,1179,4,0,0,1,0,0,0,0,0,1
0.0,1,mobile,Tullamore, Ireland,IE,0,12,77.5,336,0,0,0,0,0,0,0,0,0,1
61.0,5,mobile,San Miguel de Allende, Mexico,MX,0,25,66,996,2,0,0,0,0,0,0,2,0,1
37.0,2,mobile,Saint-Sulpice, Switzerland,ES,0,25,174,1251,0,0,0,0,1,0,0,0,0,1
103.0,2,desktop,Cancun, Mexico,US,0,25,190,1432,0,1,0,0,0,0,0,0,0,1
49.0,2,mobile,Puerto Vallarta, Mexico,MX,0,25,163,1623,0,0,0,0,1,0,0,0,0,1
754.0,122,desktop,Puerto Vallarta, Mexico,MX,2,11,34,362,118,0,1,0,1,0,0,0,0,1
0.0,1,desktop,Kurayoshi, Japan,JP,0,13,43,229,0,0,0,0,0,0,0,0,0,1
38.0,2,mobile,Patiala, India,IN,0,25,21,477,0,0,0,0,1,0,0,0,0,1
906.0,104,desktop,Rome, Italy,IT,6,25,213,1266,88,1,7,0,0,1,0,0,0,1
454.0,9,mobile,Barueri, Brazil,BR,1,25,51,2436,3,0,1,0,0,0,2,0,0,1
44.0,5,mobile,São Carlos, Brazil,BR,0,16,38.5,442,4,0,0,0,0,0,0,0,0,1
444.0,15,mobile,Cancun, Mexico,MX,0,0,0,0,14,0,0,0,1,0,0,0,0,0
1367.0,32,desktop,Toronto, Canada,CA,0,25,132,1352,27,0,0,1,0,0,0,2,0,1
-332805.0,25,desktop,Trabzon, Turkey,TR,1,19,33,966,20,0,2,0,3,0,1,0,0,1
2757.0,18,mobile,Vienna, Austria,HU,1,25,89,1413,8,1,1,0,0,0,2,2,1,1
173.0,4,mobile,Kocaeli, Turkey,TR,1,25,28,565,0,0,1,0,0,0,2,0,0,1
268.0,6,mobile,Istanbul, Turkey,ZA,1,25,50,2324,0,0,1,0,0,0,2,0,0,1
0.0,1,mobile,Schladming, Austria,AT,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10.0,2,desktop,Karlstad, Sweden,SE,0,3,208,146,0,0,0,0,1,0,0,0,0,1
0.0,1,tablet,Rockanje, Netherlands,NL,0,25,83,774,0,0,0,0,0,0,0,0,0,1
46.0,4,mobile,Toulouse, France,FR,0,25,70,1079,2,0,0,1,0,0,0,0,0,1
1132.0,8,mobile,Osaka, Japan,JP,0,25,165,1567,0,4,0,0,0,0,0,0,0,1
1241.0,12,mobile,Nijmegen, Netherlands,NL,2,25,79,1235,0,0,3,0,1,0,0,0,0,1
48025.0,44,mobile,Barcelona, Spain,ES,1,25,119,6790,141,0,2,2,0,2,2,0,0,1
0.0,1,mobile,Waikiki, USA,JP,0,25,191,1608,0,0,0,0,0,0,0,0,0,1
32.0,2,mobile,Georgetown, Malaysia,MY,0,25,51,1386,0,0,0,0,0,0,0,0,1,1
188.0,5,desktop,Paris, France,FR,2,25,120,947,0,0,2,0,1,0,0,0,0,1
11.0,2,mobile,Castleblayney, Ireland,IE,0,10,90.0,311,0,0,0,0,1,0,0,0,0,1
180.0,29,desktop,Stockholm, Sweden,AA,1,25,167,1282,19,1,7,0,1,0,0,0,0,1
2.0,3,mobile,Santos, Brazil,BR,0,25,46,865,2,0,0,0,0,0,0,0,0,1
0.0,1,tablet,Koblenz, Germany,DE,0,13,109,353,0,0,0,0,0,0,0,0,0,1
0.0,1,mobile,Urayasu, Japan,JP,0,25,229,1199,0,0,0,0,0,0,0,0,0,1
287.0,13,desktop,Ja-Ela, Sri Lanka,US,4,0,0,0,0,0,9,0,1,0,3,0,0,0
36.0,2,mobile,Akumal, Mexico,MX,0,25,149,1902,0,0,0,0,0,0,0,0,0,1
0.0,1,mobile,Maspalomas, Spain,ES,0,11,184,598,0,0,0,0,0,0,0,0,0,1
1832.0,5,desktop,Nagoya, Japan,JP,1,25,55,1203,0,1,2,0,0,0,0,0,0,1
297.0,8,tablet,Rome, Italy,IT,1,25,60,1825,2,0,1,0,0,0,2,1,0,1
3465.0,30,desktop,Milan, Italy,IT,0,25,255,1367,23,0,0,0,1,0,0,0,2,1
133.0,2,mobile,Tapalpa, Mexico,MX,0,25,54,465,0,0,0,0,1,0,0,0,0,1
60.0,2,mobile,New York, USA,UK,0,25,362,338,0,0,0,0,0,0,0,0,0,1
1108.0,25,desktop,Belfast, United Kingdom,UK,0,25,103,733,22,0,0,0,2,0,0,0,0,1
0.0,1,tablet,Dubai, United Arab Emirates,UK,0,25,374,1680,0,0,0,0,0,0,0,0,0,1
0.0,1,tablet,Birmingham, United Kingdom,UK,0,0,0,0,0,0,0,0,1,0,0,0,0,0
408.0,3,desktop,Québec City, Canada,CA,0,25,87,1361,0,0,0,0,0,0,0,0,0,1
0.0,1,mobile,Hyderabad, India,IN,0,25,30,952,0,0,0,0,0,0,0,0,0,1
213.0,16,mobile,Guarajuba, Brazil,BR,0,18,114.5,495,14,0,0,0,1,0,0,0,0,1
164.0,4,desktop,Canary Wharf, United Kingdom,UK,0,25,192,953,0,0,0,0,1,0,0,2,0,1
0.0,1,mobile,Seville, Spain,US,0,25,85,1253,0,0,0,0,0,0,0,0,0,1
0.0,1,desktop,Winningen, Germany,DE,0,25,88,924,0,0,0,0,0,0,0,0,0,1
3073.0,2,desktop,Havelock North, New Zealand,NZ,0,25,100,1500,0,0,0,0,0,0,0,0,0,1
362.0,8,desktop,Madrid, Spain,PT,0,25,120,1715,2,1,0,0,0,0,2,0,1,1
0.0,1,mobile,Las Vegas, USA,US,0,25,183,1722,0,0,0,0,0,0,0,0,0,1
191.0,8,mobile,Hamilton Island, Australia,AU,0,6,254.5,224,2,0,0,0,1,0,0,1,0,1
1175.0,21,mobile,Puerto Peñasco, Mexico,MX,0,23,64,524,17,0,0,1,0,1,0,0,0,1
0.0,1,mobile,Pasohlávky, Czech Republic,CZ,0,25,59,681,0,0,0,0,0,0,0,0,0,1
0.0,1,desktop,Seoul, South Korea,JP,0,25,77,821,0,0,0,0,0,0,0,0,0,1
273.0,9,desktop,Napier, New Zealand,NZ,0,25,93,1155,4,0,0,2,2,0,0,0,0,1
1979.0,35,desktop,Mazatlán, Mexico,MX,1,25,52,2404,25,1,3,0,1,0,0,0,0,1
326.0,39,desktop,Barcelona, Spain,SE,6,25,116,2609,29,0,6,0,0,0,0,0,0,1
441.0,10,mobile,Imbassai, Brazil,BR,1,12,49.5,1451,2,0,1,0,1,0,0,0,0,1
191.0,5,desktop,Yasu, Japan,JP,0,15,39,242,0,0,0,0,0,2,0,0,0,1
169.0,43,mobile,Biloxi, USA,US,0,0,0,0,41,0,0,1,1,0,0,0,0,0
340.0,12,desktop,London, Canada,CA,0,0,0,0,11,0,0,0,1,0,0,0,0,0
0.0,1,mobile,Tanah Rata, Malaysia,MY,0,25,147,461,0,0,0,0,0,0,0,0,0,1
0.0,1,mobile,Varanasi, India,IN,0,25,23,883,0,0,0,0,0,0,0,0,0,1
281.0,9,mobile,Eilat, Israel,IL,0,25,131,2920,0,0,0,0,1,0,0,2,0,1
0.0,1,mobile,Singapore, Singapore,SG,0,25,116,1390,0,0,0,0,0,0,0,0,0,1
264.0,3,mobile,Paraty, Brazil,BR,0,25,47,922,0,0,0,0,0,0,0,0,0,1
